Wavelength,%T
616,21.22830004
616.5,19.84589994
617,18.47739965
617.5,17.28309989
618,16.12769961
618.5,15.15319943
619,14.19250071
619.5,13.37849945
620,12.6086995
620.5,11.91020012
621,11.22630015
621.5,10.65730006
622,10.05240008
622.5,9.553109854
623,9.070429951
623.5,8.646389842
624,8.252450079
624.5,7.874420285
625,7.538039982
625.5,7.213950157
626,6.908719987
626.5,6.642899662
627,6.39057979
627.5,6.166769937
628,5.944750085
628.5,5.724940076
629,5.51639013
629.5,5.334080011
630,5.165300146
630.5,4.994529858
631,4.855509847
631.5,4.720979929
632,4.597219825
632.5,4.482010007
633,4.372410104
633.5,4.264120013
634,4.174759984
634.5,4.086200148
635,4.000410065
635.5,3.925779834
636,3.855080158
636.5,3.760670125
637,3.711539879
637.5,3.601000085
638,3.57385017
638.5,3.44035998
639,3.429539874
639.5,3.31520997
640,3.273160011
640.5,3.243109956
641,3.218080103
641.5,3.186849877
642,3.170999885
642.5,3.165990114
643,3.148169816
643.5,3.140180185
644,3.142670169
644.5,3.153380007
645,3.156369925
645.5,3.165569901
646,3.180100024
646.5,3.18528004
647,3.182920069
647.5,3.198539838
648,3.226609901
648.5,3.255319968
649,3.286460042
649.5,3.317840025
650,3.426190093
650.5,3.563980013
651,3.63259986
651.5,3.717850149
652,3.793900087
652.5,3.851670027
653,3.92219983
653.5,3.995649889
654,4.067790136
654.5,4.131510109
655,4.21563983
655.5,4.308120161
656,4.398259893
656.5,4.497839883
657,4.602289945
657.5,4.723609984
658,4.838670045
658.5,4.965019971
659,5.097740144
659.5,5.238800123
660,5.394420028
660.5,5.558450148
661,5.740879849
661.5,5.935040116
662,6.135819852
662.5,6.363800168
663,6.593990326
663.5,6.818369776
664,7.055909932
664.5,7.321210206
665,7.617539912
665.5,7.916750014
666,8.230850101
666.5,8.564580232
667,8.924079686
667.5,9.295950085
668,9.690610319
668.5,10.13289988
669,10.58069989
669.5,11.04419976
670,11.56219989
670.5,12.12719977
671,12.72259951
671.5,13.31910044
672,13.96320015
672.5,14.68490064
673,15.38529992
673.5,16.14339948
674,17.02249944
674.5,17.87690073
675,18.72619987
675.5,19.68140006
676,20.70319951
676.5,21.79159969
677,22.88549989
677.5,24.00829941
678,25.27520061
678.5,26.51500106
679,27.69210041
679.5,29.02980149
680,30.3734988
680.5,31.71339929
681,33.16270113
681.5,34.582901
682,36.07789874
682.5,37.55620122
683,38.96729946
683.5,40.44339955
684,41.88030064
684.5,43.20070148
685,44.51569915
685.5,45.77780068
686,47.22749889
686.5,48.69489968
687,50.11119843
687.5,51.48159862
688,52.69539952
688.5,53.86170149
689,55.15400171
689.5,56.47630095
690,57.72809982
690.5,59.06040072
691,60.41210294
691.5,61.70819998
692,62.95220256
692.5,64.28819895
693,65.76510072
693.5,67.33670235
694,69.07610297
694.5,70.91810107
695,72.93499708
695.5,74.83950257
696,76.74229741
696.5,78.9000988
697,80.8818996
697.5,82.70360231
698,84.60890055
698.5,86.43490076
699,88.03129792
699.5,89.39880133
700,90.62719941
700.5,91.80909991
701,92.88949966
701.5,93.68770123
702,94.24999952
702.5,94.45800185
703,94.29270029
703.5,94.25140023
704,94.04739738
704.5,93.93029809
705,93.90699863
705.5,93.65530014
706,93.0339992
706.5,92.70660281
707,92.67920256
707.5,92.45939851
708,92.11980104
708.5,91.79069996
709,91.49749875
709.5,91.04009867
710,90.52659869
710.5,90.31530023
711,90.02180099
711.5,89.92670178
712,89.82160091
712.5,89.67440128
713,89.59190249
713.5,89.74350095
714,90.17320275
714.5,90.26790261
715,90.40369987
715.5,90.4606998
716,90.32189846
716.5,90.26619792
717,90.48349857
717.5,90.78530073
718,91.36260152
718.5,91.63789749
719,91.49680138
719.5,91.48460031
720,91.76239967
720.5,91.99119806
721,92.31020212
721.5,92.79549718
722,93.0824995
722.5,93.25500131
723,93.57020259
723.5,93.85640025
724,94.03319955
724.5,94.07830238
725,94.04249787
725.5,94.25230026
726,94.34049726
726.5,94.37180161
727,94.45559978
727.5,94.52120066
728,94.43200231
728.5,94.39079762
