Wavelength,%T
812.5,2.38333E-05
813,3.19574E-05
813.5,2.6432E-05
814,2.09086E-05
814.5,0.000010151
815,0.000001
815.5,3.63886E-06
816,0.000007871
816.5,1.87648E-05
817,2.96517E-05
817.5,2.53066E-05
818,2.09651E-05
818.5,8.10701E-06
819,0.000001
819.5,5.02909E-06
820,1.48209E-05
820.5,1.13491E-05
821,7.87957E-06
821.5,1.29803E-05
822,1.80798E-05
822.5,1.27245E-05
823,7.37594E-06
823.5,9.07716E-06
824,1.07785E-05
824.5,2.04253E-05
825,3.00598E-05
825.5,8.12343E-06
826,0.000001
826.5,0.000001
827,0.000001
827.5,0.000001
828,0.000001
828.5,0.000001
829,8.15591E-06
829.5,0.000001
830,0.000001
830.5,0.000001
831,4.15531E-06
831.5,1.83707E-05
832,3.2574E-05
832.5,2.03081E-05
833,8.06231E-06
833.5,3.04945E-06
834,0.000001
834.5,1.09059E-06
835,4.14371E-06
835.5,0.000001
836,0.000001
836.5,0.000014289
837,3.35944E-05
837.5,2.54319E-05
838,1.72702E-05
838.5,2.18597E-05
839,2.64453E-05
839.5,2.75049E-05
840,0.000028564
840.5,2.58571E-05
841,2.31518E-05
841.5,1.79955E-05
842,1.28437E-05
842.5,1.18892E-05
843,1.09351E-05
843.5,1.01487E-05
844,9.3624E-06
844.5,9.87885E-06
845,1.03952E-05
845.5,1.33669E-06
846,0.000001
846.5,0.000001
847,4.1766E-06
847.5,8.93408E-06
848,1.36903E-05
848.5,1.01756E-05
849,6.65835E-06
849.5,7.01231E-06
850,7.36523E-06
850.5,2.09213E-06
851,0.000001
851.5,7.32545E-06
852,1.78257E-05
852.5,2.41885E-05
853,3.055E-05
853.5,3.62873E-05
854,4.20197E-05
854.5,3.20106E-05
855,2.20073E-05
855.5,6.77933E-06
856,0.000001
856.5,0.000001
857,0.000001
857.5,0.000001
858,0.000001
858.5,0.000001
859,0.000001
859.5,1.33269E-05
860,0.000028898
860.5,2.08204E-05
861,1.27426E-05
861.5,0.000003851
862,0.000001
862.5,6.84214E-07
863,6.40392E-06
863.5,2.30357E-06
864,0.000001
864.5,0.000001
865,3.11951E-07
865.5,7.94003E-06
866,1.55706E-05
866.5,1.61761E-05
867,1.67809E-05
867.5,0.000001
868,0.000001
868.5,0.000001
869,0.000001
869.5,1.87669E-06
870,1.30252E-05
870.5,1.74308E-05
871,2.18253E-05
871.5,2.38853E-05
872,2.59495E-05
872.5,1.03563E-05
873,0.000001
873.5,0.000001
874,0.000001
874.5,0.000001
875,0.000001
875.5,0.000001
876,7.78564E-06
876.5,7.83711E-06
877,7.88857E-06
877.5,0.000001
878,0.000001
878.5,0.000001
879,4.45063E-06
879.5,1.27922E-05
880,2.11336E-05
880.5,1.96087E-05
881,1.80866E-05
881.5,8.23511E-06
882,0.000001
882.5,4.50759E-06
883,1.06366E-05
883.5,9.54724E-06
884,8.45858E-06
884.5,2.78713E-06
885,0.000001
885.5,3.45882E-06
886,9.80138E-06
886.5,0.000001
887,0.000001
887.5,0.000001
888,0.000001
888.5,0.000001
889,0.000001
889.5,0.000001
890,0.000001
890.5,0.000001
891,0.000001
891.5,1.19098E-05
892,2.64577E-05
892.5,0.000019751
893,1.30433E-05
893.5,8.85684E-06
894,4.66898E-06
894.5,4.12018E-06
895,3.57164E-06
895.5,2.37944E-06
896,1.18822E-06
896.5,5.35542E-06
897,9.51823E-06
897.5,1.21162E-05
898,1.47167E-05
898.5,5.95034E-06
899,0.000001
899.5,0.000001
900,2.10764E-06
900.5,0.000001
901,0.000001
901.5,0.000001
902,0.000001
902.5,0.000001
903,0.000001
903.5,0.000001
904,0.000001
904.5,0.000001
905,0.000001
905.5,0.000001
906,0.000001
906.5,0.000001
907,1.07441E-07
907.5,0.000001
908,0.000001
908.5,0.000001
909,0.000001
909.5,0.000001
910,0.000001
910.5,0.000001
911,0.000001
911.5,0.000001
912,0.000001
912.5,0.000001
913,0.000001
913.5,2.80225E-06
914,6.53279E-06
914.5,0.000001
915,0.000001
915.5,0.000001
916,0.00000521
916.5,0.000001
917,0.000001
917.5,0.000001
918,0.000001
918.5,0.000001
919,0.000001
919.5,0.000001
920,0.000001
920.5,0.000001
921,0.000001
921.5,0.000001
922,0.000001
922.5,1.51162E-06
923,4.53354E-06
923.5,0.000001
924,0.000001
924.5,0.000001
925,0.000001
925.5,0.000001
926,0.000001
926.5,0.000001
927,0.000001
927.5,0.000001
928,0.000001
928.5,0.000001
929,0.000001
929.5,0.000001
930,1.08309E-05
930.5,8.71925E-06
931,6.60803E-06
931.5,8.36334E-06
932,1.01176E-05
932.5,4.49415E-07
933,0.000001
933.5,0.000001
934,0.000001
934.5,0.000001
935,0.000001
935.5,0.000001
936,0.000001
936.5,0.000001
937,0.000001
937.5,0.000001
938,1.59625E-05
938.5,1.01357E-05
939,4.30066E-06
939.5,1.08231E-06
940,0.000001
940.5,0.000001
941,0.000001
941.5,0.000001
942,2.1355E-06
942.5,0.000001
943,0.000001
943.5,0.000001
944,0.000001
944.5,0.000001
945,0.000001
945.5,0.000001
946,0.000001
946.5,0.000001
947,0.000001
947.5,0.000001
948,0.000001
948.5,0.000001
949,1.93384E-06
949.5,9.64791E-06
950,1.73509E-05
950.5,1.13327E-05
951,5.30894E-06
951.5,0.000001
952,0.000001
952.5,0.000001
953,0.000001
953.5,0.000001
954,0.000001
954.5,0.000001
955,0.000001
955.5,0.000001
956,3.91217E-06
956.5,0.000001
957,0.000001
957.5,0.000001
958,0.000001
958.5,0.000001
959,0.000001
959.5,0.000001
960,0.000001
960.5,0.000001
961,4.87535E-06
961.5,2.00812E-06
962,0.000001
962.5,3.12271E-06
963,7.10595E-06
963.5,1.36439E-05
964,2.01744E-05
964.5,1.81449E-05
965,1.61138E-05
965.5,5.86489E-06
966,0.000001
966.5,8.333E-07
967,6.05045E-06
967.5,5.96112E-06
968,5.87176E-06
968.5,7.12218E-06
969,8.37078E-06
969.5,9.98748E-06
970,1.16042E-05
970.5,4.68777E-06
971,0.000001
971.5,0.000001
972,1.27238E-06
972.5,7.38692E-06
973,1.35052E-05
973.5,1.50452E-05
974,1.65861E-05
974.5,1.02682E-05
975,3.95928E-06
975.5,7.27933E-06
976,1.06044E-05
976.5,4.93105E-06
977,0.000001
977.5,0.000001
978,0.000001
978.5,0.000001
979,4.15639E-06
979.5,9.55152E-06
980,1.49378E-05
980.5,1.27007E-05
981,1.04606E-05
981.5,9.37269E-06
982,8.28597E-06
982.5,0.000001
983,0.000001
983.5,0.000001
984,0.000001
984.5,7.8399E-07
985,2.86614E-06
985.5,1.36156E-05
986,2.4357E-05
986.5,2.53632E-05
987,2.63682E-05
987.5,2.30021E-05
988,1.96387E-05
988.5,4.42543E-06
989,0.000001
989.5,0.000001
990,0.000001
990.5,0.000001
991,0.000001
991.5,5.84726E-07
992,3.26732E-06
992.5,4.14521E-07
993,0.000001
993.5,7.54283E-06
994,1.75228E-05
994.5,1.54362E-05
995,1.33494E-05
995.5,3.38116E-06
996,0.000001
996.5,0.000001
997,0.000001
997.5,1.79388E-06
998,6.06946E-06
998.5,2.85596E-06
999,0.000001
999.5,8.69317E-06
1000,0.00001773
1000.5,7.47418E-06
1001,0.000001
1001.5,1.69316E-05
1002,3.66355E-05
1002.5,2.60181E-05
1003,0.000015393
1003.5,1.3903E-05
1004,1.24138E-05
1004.5,5.47206E-06
1005,0.000001
1005.5,7.87043E-06
1006,1.72062E-05
1006.5,1.28566E-05
1007,8.50185E-06
1007.5,1.12564E-05
1008,1.40076E-05
1008.5,2.23536E-05
1009,3.06974E-05
1009.5,0.000021619
1010,1.25407E-05
1010.5,8.44504E-06
1011,4.35106E-06
1011.5,3.94929E-06
1012,3.54807E-06
1012.5,4.73275E-06
1013,5.9175E-06
1013.5,3.02746E-06
1014,1.39488E-07
1014.5,0.000001
1015,0.000001
1015.5,0.000001
1016,0.000001
1016.5,0.000001
1017,9.05441E-07
1017.5,1.5382E-06
1018,2.17152E-06
1018.5,0.000012472
1019,2.27598E-05
1019.5,1.30215E-05
1020,3.27306E-06
1020.5,1.10867E-05
1021,1.88815E-05
1021.5,9.24075E-06
1022,0.000001
1022.5,0.000001
1023,0.000001
1023.5,0.000001
1024,0.000001
1024.5,0.000001
1025,0.000001
1025.5,8.4132E-06
1026,2.38593E-05
1026.5,2.02993E-05
1027,1.67421E-05
1027.5,1.12056E-05
1028,5.67908E-06
1028.5,3.47065E-06
1029,1.2569E-06
1029.5,0.000010929
1030,2.05818E-05
1030.5,1.62369E-06
1031,0.000001
1031.5,0.000001
1032,0.000001
1032.5,1.39883E-06
1033,6.8677E-06
1033.5,1.30236E-06
1034,0.000001
1034.5,8.33056E-06
1035,2.09193E-05
1035.5,8.04216E-06
1036,0.000001
1036.5,3.85405E-06
1037,1.25313E-05
1037.5,1.04578E-05
1038,8.38532E-06
1038.5,8.59876E-06
1039,8.81237E-06
1039.5,4.53415E-06
1040,2.59215E-07
1040.5,1.08809E-06
1041,1.91763E-06
1041.5,7.11544E-06
1042,1.23052E-05
1042.5,8.63069E-07
1043,0.000001
1043.5,0.000001
1044,0.000001
1044.5,0.000001
1045,0.000001
